product_id,category_id,discount_id,product_name,product_price,product_description,unit,value,product_code,created_date,product_detailed_description,product_additional_info
53,8,1,건강백서 야들야들 소고기 120g,7150,"소고기로 만든 간식, 부드럽고 맛있는 간식으로 반려견의 건강을 챙깁니다.",g,120,D2z053,2024.8.4,"반려동물의 간식 시간을 더욱 특별하게 만들어 줄 건강백서 야들야들 소고기 120g! 부드러운 소고기 조각이 고단백 간식으로 반려동물의 입맛을 사로잡습니다. 신선한 재료로 만들어져 영양이 풍부하며, 씹기 좋은 식감으로 치아 건강을 돕습니다. 간편한 급여로 훈련이나 보상 간식으로 적합합니다.",
54,8,1,건강백서 야들야들 쫀득한 닭고기 120g,7150,"쫀득한 식감의 닭고기로 만든 간식, 반려견의 입맛을 사로잡는 간식입니다.",g,120,D2z054,2024.8.5,"건강백서 야들야들 쫀득한 닭고기는 신선한 닭고기를 사용하여 만든 반려견 간식입니다. 120g의 적당한 용량으로 부드럽고 쫀득한 식감이 특징입니다. 자연 재료만으로 제조되어 인공 첨가물이 없으며, 건강한 단백질 공급원으로 반려견의 기호성을 높이고 간식 시간을 더욱 즐겁게 만들어줍니다.",
55,8,1,건강백서 얇게 썰어 먹기 좋은 닭고기 120g,8030,"얇게 썰어 먹기 좋은 닭고기로, 편리하게 간식 시간을 즐길 수 있습니다.",g,120,D2z055,2024.7.10,"건강백서 얇게 썰어 먹기 좋은 닭고기 120g으로 반려동물에게 맛있고 건강한 간식을! 신선한 닭고기를 얇게 썰어 간편하게 급여할 수 있으며, 부드러운 식감과 풍부한 단백질이 반려동물의 건강을 지원합니다. 자연 재료로 만들어져 인공 첨가물 없이 안전하게 급여할 수 있으며, 훈련 보상이나 일상 간식으로 적합합니다.",
56,8,1,건강백서 얇게 썰어 먹기 좋은 오리고기 120g,8030,"얇게 썰어 먹기 좋은 오리고기로, 반려견의 입맛과 건강을 모두 고려한 간식입니다.",g,120,D2z056,2024.7.11,"건강백서 얇게 썰어 먹기 좋은 오리고기 120g으로 반려동물의 간식 시간을 더욱 건강하게! 신선한 오리고기를 얇게 썰어 부드럽고 먹기 쉬운 형태로 제공하며, 고단백과 낮은 지방 함량으로 건강을 지원합니다. 자연 재료로 만들어져 안전하게 급여할 수 있으며, 간식이나 훈련 보상으로 적합합니다.",
57,8,1,건강백서 치킨 브레스트 100g,3960,"닭가슴살로 만들어진 간식으로, 반려견의 건강과 맛을 동시에 만족시킵니다.",g,100,D2z057,2024.7.12,"건강백서 치킨 브레스트 100g은 반려견의 건강을 고려한 간식으로, 순수한 치킨 가슴살로 만들어졌습니다. 저지방, 고단백 성분으로 반려견의 건강을 지원하며, 부드럽고 씹기 좋은 식감으로 맛있게 즐길 수 있습니다. 간편한 포장으로 신선하게 유지되며, 반려견의 영양과 기분을 동시에 챙길 수 있는 제품입니다.",
58,4,1,건강백서 포메라니언 2kg,28500,"포메라니언을 위한 맞춤형 사료로, 영양가가 높아 건강한 성장을 돕습니다.",g,2000,D1z058,2024.7.13,"건강백서 포메라니언 사료는 2kg 대용량으로 제공되며, 포메라니언의 건강을 고려하여 특별히 조정된 영양 성분이 포함되어 있습니다. 활력과 건강을 유지하는 데 도움을 주며, 노령견과 활동적인 포메라니언 모두에게 적합한 제품입니다. 균형 잡힌 식사로 매일 제공하기 좋습니다.",
59,4,1,건강백서 푸들 2kg,28500,"푸들을 위한 맞춤형 사료로, 균형 잡힌 영양으로 건강한 삶을 유지합니다.",g,2000,D1z059,2024.7.14,"건강백서 푸들 사료는 푸들을 위해 특별히 설계된 고급 사료입니다. 2kg의 용량으로 제공되며, 푸들의 특성에 맞춘 영양 성분이 포함되어 있습니다. 소화가 잘 되는 재료와 최적의 단백질, 지방 비율로 건강을 유지하며, 건강한 털과 피부를 지원합니다.",
60,8,1,건강백서 헬씨버거 100g,1980,"헬씨버거 형태의 간식으로, 건강한 재료로 맛과 영양을 모두 챙긴 제품입니다.",g,100,D2z060,2024.7.15,"반려동물의 건강과 입맛을 모두 만족시킬 건강백서 헬씨버거 100g을 소개합니다! 신선한 고기와 엄선된 재료로 만들어진 이 간식은 고단백 저지방으로 반려동물의 균형 잡힌 영양 섭취를 도와줍니다. 인공 첨가물 없이 자연 그대로의 맛을 담아 민감한 반려동물도 안심하고 먹을 수 있으며, 씹는 재미를 더해 치아 건강에도 도움을 줍니다. 한입 크기로 손쉽게 급여할 수 있어 훈련용 간식으로도 이상적입니다. 건강백서 헬씨버거 100g으로 반려동물에게 건강하고 맛있는 간식 시간을 선물해 보세요!",
61,8,1,건강한 치즈볼 요거트 120g,6900,"치즈와 요거트를 혼합한 간식으로, 강아지의 입맛을 사로잡고 건강을 고려한 제품입니다.",g,120,D2z061,2024.7.16,"건강한 치즈볼 요거트 120g은 반려동물을 위한 맛있는 간식으로, 치즈와 요거트가 조화롭게 어우러져 풍부한 맛을 제공합니다. 고단백, 저지방 성분으로 반려동물의 건강을 고려하였으며, 부드러운 질감으로 간편하게 제공할 수 있습니다. 영양가 있는 간식으로 반려동물의 기호를 만족시킬 수 있습니다.",
62,8,1,건강한간식 순살듬뿍 고구마 오리말이 300g,11000,순살 고구마와 오리로 만든 간식으로 강아지가 즐길 수 있는 영양가 높은 제품입니다.,g,300,D2z062,2024.7.17,"건강한 간식 순살 듬뿍 고구마 오리말이 300g은 반려견을 위한 영양 만점 간식입니다. 순살 오리와 고구마를 사용하여 만든 이 간식은 풍부한 단백질과 식이섬유를 제공하며, 맛과 건강을 동시에 고려했습니다. 고구마는 소화가 잘 되고 비타민이 풍부하여 반려견의 소화와 피부 건강에 도움을 줍니다. 인공 첨가물 없이 자연 재료만을 사용하여, 건강하고 맛있는 간식으로 반려견의 입맛을 사로잡을 수 있습니다.",
63,8,1,건강한간식 순살듬뿍 고구마 치킨말이 300g,11000,"순살 고구마와 치킨으로 만들어진 간식, 풍부한 맛과 영양으로 반려동물의 기호를 만족시킵니다.",g,300,D2z063,2024.7.18,"건강한간식 순살듬뿍 고구마 치킨말이는 반려견의 맛과 건강을 동시에 챙길 수 있는 간식입니다. 고단백질 치킨과 풍부한 식이섬유를 포함한 고구마가 조화롭게 혼합되어 있습니다. 천연 재료만을 사용하여, 반려견의 소화와 건강을 지원합니다. 특히 치킨은 순살만 사용하여 지방이 적고, 고구마는 비타민과 미네랄이 풍부하여 면역력 강화와 장 건강에 도움을 줍니다. 간식의 질감은 씹기 좋으며, 훈련 시 보상용으로도 적합합니다.",
64,8,1,건강한간식 순살듬뿍 안심오리 300g,13500,"순살 오리로 만든 간식으로, 풍부한 영양과 맛을 제공하여 반려동물의 건강을 지원합니다.",g,300,D2z064,2024.7.19,"건강한 간식 순살 듬뿍 안심 오리 300g는 반려견의 건강을 고려하여 엄선된 순살 오리로 만든 고급 간식입니다. 100% 순수 오리 고기만을 사용하여 풍부한 단백질과 필수 영양소를 제공합니다. 인공 첨가물 없이 자연 그대로의 맛과 영양을 담아 반려견의 미각을 만족시킵니다. 간식은 소화가 잘 되어 위장에 부담을 주지 않으며, 간편한 포장으로 신선하게 보관할 수 있습니다. 건강한 간식으로 사랑하는 반려견의 하루를 더욱 특별하게 만들어주세요.",
65,8,1,건강한간식 연골 오리말이 220g,11000,"연골이 포함된 오리말이 간식, 반려동물의 관절 건강을 고려하여 설계되었습니다.",g,220,D2z065,2024.7.20,"건강한간식 연골 오리말이 220g으로 반려동물의 씹는 재미와 건강을 동시에 챙기세요! 오리 연골로 만든 이 간식은 자연스러운 씹는 질감이 치아와 잇몸 건강을 도와줍니다. 고단백이며 영양이 풍부해 반려동물의 에너지를 충전해 주며, 건강한 간식으로 만족감을 제공합니다.",
66,8,1,건강한간식 연골 치킨말이 220g,11000,"연골이 포함된 치킨말이 간식, 반려동물의 관절 건강을 위한 영양 간식입니다.",g,220,D2z066,2024.7.21,"건강한간식 연골 치킨말이는 치킨과 연골을 함께 말아 만든 반려견용 건강 간식입니다. 220g의 적당한 용량으로 제공되며, 씹는 재미와 함께 치아 건강을 돕습니다. 천연 재료로 만들어져 안전하며, 단백질과 칼슘이 풍부해 반려견의 영양 보충에 이상적입니다.",
67,12,1,구중 청량제 120ml,3000,"구중 청량제, 반려동물의 입 냄새를 상쾌하게 해주는 제품입니다.",ml,120,D3z067,2024.7.22,"구중 청량제는 반려동물의 입 냄새를 상쾌하게 유지할 수 있는 제품입니다. 120ml의 용량으로 제공되며, 부드럽게 입 안을 청량하게 하고 세균 억제에 도움을 줍니다. 사용이 간편하고, 반려동물의 구강 위생을 관리하는 데 효과적입니다.",
68,24,1,국민 두부 고양이 모래 (녹차),6900,"녹차 성분이 포함된 두부 고양이 모래, 강력한 흡수력과 탈취 효과를 제공합니다.",g,3000,C3z068,2024.7.23,"국민 두부 고양이 모래(녹차)는 친환경적이고 경제적인 선택입니다. 두부를 원료로 사용하여 자연 분해가 가능하며, 고양이의 발톱에 덜 묻어 실내 청결을 유지하는 데 도움을 줍니다. 녹차 성분이 포함되어 있어 탈취 효과가 뛰어나고, 고양이 화장실의 냄새를 줄여줍니다. 가벼운 무게와 빠른 응고력으로 사용이 편리하며, 고양이와 집사 모두 만족할 수 있는 제품입니다.",
69,24,1,국민 두부 고양이 모래 (오리지널),6900,"오리지널 두부 고양이 모래, 높은 흡수력과 청결한 환경을 유지하는 데 도움을 줍니다.",g,3000,C3z069,2024.7.24,"국민 두부 고양이 모래(오리지널)는 천연 두부 성분으로 만든 고양이 모래입니다. 뛰어난 흡수력과 탈취 기능으로 고양이 화장실을 깨끗하게 유지하며, 자연 분해가 가능하여 환경에도 부담을 주지 않습니다. 부드러운 입자는 고양이의 발에 자극을 주지 않으며, 사용 후 쉽게 처리할 수 있어 관리가 간편합니다. 화학 첨가물 없이 안전하게 제조된 이 모래는 고양이와 주인 모두를 만족시킬 수 있는 제품입니다.",
70,8,1,국민가격 NTC 돼지귀 슬라이스 300g,13000,"돼지귀를 슬라이스하여 만든 간식으로, 반려동물의 건강과 즐거움을 더합니다.",g,300,D2z070,2024.7.25,"국민가격 NTC 돼지귀 슬라이스 300g으로 반려동물에게 맛있는 간식을 제공하세요! 돼지귀를 슬라이스하여 씹는 재미와 함께 단백질을 보충할 수 있습니다. 바삭한 식감이 치아 건강을 돕고, 간식으로 반려동물의 식욕을 자극합니다. 300g의 넉넉한 용량으로 오랫동안 즐길 수 있습니다.",
71,8,1,국민가격 NTC 돼지족발 400g,13000,"돼지족발로 만든 간식으로, 풍부한 맛과 영양을 제공하여 반려동물의 만족도를 높입니다.",g,400,D2z071,2024.7.26,"국민가격 NTC 돼지족발은 반려견을 위한 고급 간식으로, 신선한 돼지족발을 사용하여 만들었습니다. 400g의 넉넉한 용량으로 제공되며, 고소한 맛과 쫄깃한 식감이 특징입니다. 단백질과 콜라겐이 풍부하여 반려견의 피부와 관절 건강에 도움을 줍니다.",
72,36,1,그린트리 호호바오일 샴푸 500ml,8500,"호호바 오일이 포함된 샴푸로, 반려동물의 피부와 털을 부드럽고 건강하게 유지합니다.",ml,500,Z3z072,2024.7.27,"호호바오일이 포함된 이 샴푸는 반려동물의 피부와 털을 부드럽고 건강하게 유지하는 데 효과적입니다. 호호바오일이 피부를 진정시키고 털에 윤기를 더해줍니다. 자극이 적어 민감한 피부에도 적합하며, 500ml 대용량으로 경제적으로 사용할 수 있습니다. 매일 사용하여 깨끗하고 건강한 털을 유지하며, 반려동물의 미용 관리에 유용한 제품입니다.",
73,12,1,기린 칫솔,4200,반려동물의 구강 건강을 위한 특별한 칫솔입니다.,X,1,D3z073,2024.7.28,"기린칫솔은 반려동물의 구강 건강을 위한 특별한 칫솔입니다. 기린 모양의 디자인으로 재미와 기능성을 동시에 갖추고 있습니다. 부드러운 브러쉬가 치아와 잇몸을 자극 없이 깨끗하게 청소하며, 반려동물의 구강 위생을 유지하는 데 도움을 줍니다. 손잡이의 그립감도 우수하여 사용이 편리합니다.",
74,24,1,깃털꼬리 캣티클러,2500,고양이를 위한 깃털 꼬리가 달린 장난감입니다. 장난감으로서의 역할 뿐 아니라 고양이의 깃털 관리에도 도움을 줄 수 있습니다.,X,1,C3z074,2024.7.29,"깃털꼬리 캣티클러는 고양이의 발톱 관리와 놀이를 돕는 제품입니다. 깃털 장식이 달린 티클러로, 고양이의 호기심을 자극하고 자연스럽게 발톱을 깎는 데 도움을 줍니다. 튼튼하고 안전한 디자인으로 고양이의 발톱 건강을 관리할 수 있습니다.",
75,8,1,내츄럴랩 건강한치즈 애견간식 블루베리 스틱 100g,4900,블루베리가 들어간 건강한 치즈 스틱 간식 100g,g,100,D2z075,2024.7.30,"내츄럴랩 건강한 치즈 애견 간식 블루베리 스틱 100g은 반려견을 위한 영양 간식입니다. 고품질 치즈와 블루베리가 조화를 이루어 풍부한 맛을 제공합니다. 블루베리는 항산화 성분이 풍부하여 건강을 지원하며, 치즈는 단백질과 칼슘이 가득합니다. 100g의 실용적인 포장으로 간편하게 제공할 수 있으며, 반려견의 기호와 건강을 모두 만족시킵니다.",
